FRAMES,FP1_FORCE_X,FP1_FORCE_Y,FP1_FORCE_Z,FP1_COFP_X,FP1_COFP_Y,FP1_COFP_Z,FP1_FREEMOMENT_Z,FP2_FORCE_X,FP2_FORCE_Y,FP2_FORCE_Z,FP2_COFP_X,FP2_COFP_Y,FP2_COFP_Z,FP2_FREEMOMENT_Z,f_Heel_contact_1,f_Toe_off_1,f_Heel_contact_2,f_Toe_off_2
5073,1.1108541500685804e-53,-7.325474674572039e-53,-4.842994587296242e-52,,,,-1.3700595518609802e-53,-2.7549930526000286e-30,3.086488260410358e-29,2.0230673029424852e-29,,,,-5.613972218320181e-30,948,2382,2185,3578
5074,1.2599567236382142e-53,-7.121851249128205e-53,-4.74092029437233e-52,,,,-1.394584188251466e-53,-1.872341767812464e-30,2.6886528014298814e-29,1.4844124077990995e-29,,,,-5.339124253657105e-30,948,2382,2185,3578
5075,1.3800605554437924e-53,-6.843336860023307e-53,-4.586144235595784e-52,,,,-1.3989652760478682e-53,-1.0405380804919617e-30,2.2898500402915892e-29,9.7236285434066e-30,,,,-5.018527516093574e-30,948,2382,2185,3578
5076,1.4720775775629807e-53,-6.499909004892135e-53,-4.385154013303848e-52,,,,-1.3848597829370399e-53,-2.6602640787306837e-31,1.8953259850146952e-29,4.9128525725305304e-30,,,,-4.660225141800767e-30,948,2382,2185,3578
5077,1.5372058095205972e-53,-6.101536857177687e-53,-4.144483685942557e-52,,,,-1.3540230766376563e-53,4.460389053075445e-31,1.509824943352747e-29,4.477371917047116e-31,,,,-4.2720642186441974e-30,948,2382,2185,3578
5078,1.576889507648016e-53,-5.658052893008805e-53,-3.870625212579585e-52,,,,-1.3082778250280824e-53,1.0917505737404206e-30,1.1375707749855113e-29,-3.643309851581996e-30,,,,-3.8616108603780196e-30,948,2382,2185,3578
5079,1.5927795164148452e-53,-5.1790372092680745e-53,-3.569947976299781e-52,,,,-1.249484670662351e-53,1.6683928707905748e-30,7.822564774482151e-30,-7.339141026560858e-30,,,,-3.4360761438906976e-30,948,2382,2185,3578
5080,1.5866943179229692e-53,-4.673714951013191e-53,-3.248626741194357e-52,,,,-1.1795149084274397e-53,2.1743754210671326e-30,4.470415316548091e-30,-1.0625525181959792e-29,,,,-3.0022529443055266e-30,948,2382,2185,3578
5081,1.560582224500284e-53,-4.1508670610996285e-53,-2.9125782582794265e-52,,,,-1.100225349697305e-53,2.609158054432985e-30,1.3455638124507492e-30,-1.349474340683575e-29,,,,-2.5664635586727494e-30,948,2382,2185,3578
5082,1.5164851066779067e-53,-3.618754374248164e-53,-2.567406605373397e-52,,,,-1.0134355124294736e-53,2.9731684548879725e-30,-1.53086619146818e-30,-1.5945134952408055e-29,,,,-2.1345178785943162e-30,948,2382,2185,3578
5083,1.4565039955812424e-53,-3.085054903124024e-53,-2.218357225641217e-52,,,,-9.209072346703585e-54,3.267714283581092e-30,-4.142764787986244e-30,-1.7980603342832027e-29,,,,-1.7116817559230566e-30,948,2382,2185,3578
5084,1.3827668456525938e-53,-2.556814006151769e-53,-1.8702795198852064e-52,,,,-8.24326769265221e-54,3.4948913838953084e-30,-6.478817769966293e-30,-1.961009245670214e-29,,,,-1.302655103971987e-30,948,2382,2185,3578
5085,1.297398691326739e-53,-2.040406986393212e-53,-1.5275977492368534e-52,,,,-7.252893805250139e-54,3.657489590483701e-30,-8.532245137353753e-30,-2.0847041917717568e-29,,,,-9.11559189540514e-31,948,2382,2185,3578
5086,1.2024943804087682e-53,-1.5415135481982714e-53,-1.1942899180029575e-52,,,,-6.252864294414182e-54,3.7588975656873524e-30,-1.0300503141342537e-29,-2.1708830606389958e-29,,,,-5.419324984005025e-31,948,2382,2185,3578
5087,1.1000940179929806e-53,-1.065103433575852e-53,-8.738742311875216e-53,,,,-5.256949029602885e-54,3.803007978261843e-30,-1.1784956825697288e-29,-2.2216216508819947e-29,,,,-1.9673449839671528e-31,948,2382,2185,3578
5088,9.921612082792275e-54,-6.154324731610617e-54,-5.694026576293044e-53,,,,-4.277693149628682e-54,3.794124223040768e-30,-1.2990529815109048e-29,-2.2392780467025511e-29,,,,1.2164342044557785e-31,948,2382,2185,3578
5089,8.80564137984019e-54,-1.9604821689864167e-54,-2.8346107759596596e-53,,,,-3.326358820503333e-54,3.7368697582403355e-30,-1.392533782082818e-29,-2.226438070124645e-29,,,,4.113605810362129e-31,948,2382,2185,3578
5090,7.670595045331068e-54,1.901957434494337e-54,-1.817545275706159e-54,,,,-2.4128885601702e-54,3.6361010116161705e-30,-1.460031199419767e-29,-2.1858624250677918e-29,,,,6.711040009823369e-31,948,2382,2185,3578
5091,6.532792551168048e-54,5.411176848697351e-54,2.2477657370164364e-53,,,,-1.5458887702129435e-54,3.496824679550337e-30,-1.5028817868602444e-29,-2.120436073712159e-29,,,,9.000604999922949e-31,948,2382,2185,3578
5092,5.407200691797247e-54,8.551788435157657e-54,4.44149258985696e-53,,,,-7.326319686825182e-55,3.324120116159074e-30,-1.5226275199102644e-29,-2.0331203107222848e-29,,,,1.0978847087573866e-30,948,2382,2185,3578
5093,4.307354871309107e-54,1.1314486395193727e-53,6.391081470886336e-53,,,,2.0923895849017854e-56,3.1230673843015584e-30,-1.5209783545714325e-29,-1.926907926356572e-29,,,,1.2646637422119702e-30,948,2382,2185,3578
5094,3.245305620673664e-54,1.369564985477061e-53,8.092058835129624e-53,,,,7.101007522570526e-55,2.8986814184072835e-30,-1.499775795966606e-29,-1.8047817762284085e-29,,,,1.4008792783590849e-30,948,2382,2185,3578
5095,2.2315888911760937e-54,1.5696906107905979e-53,9.543550753245674e-53,,,,1.3314520943168247e-54,2.6558526316272092e-30,-1.4609578630280224e-29,-1.6696770043416679e-29,,,,1.5073677543858017e-30,948,2382,2185,3578
5096,1.2752184859556611e-54,1.7324663063238527e-53,1.0747987993153548e-52,,,,1.882702831945783e-54,2.3992941880848647e-30,-1.4065257841179074e-29,-1.524447097739361e-29,,,,1.585279355620615e-30,948,2382,2185,3578
5097,3.836988442656807e-55,1.858961956767428e-53,1.1710793402208001e-52,,,,2.3626790919995325e-54,2.1334960559212594e-30,-1.3385127075505987e-29,-1.371833886320309e-29,,,,1.6360364310435406e-30,948,2382,2185,3578
5098,-4.3694371856602264e-55,1.9506261829549367e-53,1.244005714347813e-52,,,,2.771229732596405e-54,1.86268585918688e-30,-1.2589546607378047e-29,-1.2144415406359259e-29,,,,1.661291922572221e-30,948,2382,2185,3578
5099,-1.1821132900745847e-54,2.0092353644215315e-53,1.294620502448531e-52,,,,3.109141292170678e-54,1.5907964570664298e-30,-1.1698639426796719e-29,-1.0547145642202276e-29,,,,1.6628883452114898e-30,948,2382,2185,3578
5100,-1.848582178502796e-54,2.0368427549881662e-53,1.3241664800547305e-52,,,,3.3780480330323825e-54,1.3214400979001548e-30,-1.0732050873021602e-29,-8.949197255780442e-30,,,,1.642817802329008e-30,948,2382,2185,3578
5101,-2.4344163049546997e-54,2.0357283423111635e-53,1.334053494575601e-52,,,,3.580338661524042e-54,1.0578889233117666e-30,-9.708734901560584e-30,-7.371318286139759e-30,,,,1.6031834657185235e-30,948,2382,2185,3578
5102,-2.938890192988211e-54,2.008350037325663e-53,1.3258259970425085e-52,,,,3.719061215301383e-54,8.030615346467635e-31,-8.64676748636994e-30,-5.832231791953302e-30,,,,1.5461628945931026e-30,948,2382,2185,3578
5103,-3.362393541353728e-54,1.9572967124446566e-53,1.3011315932076375e-52,,,,3.7978275051919364e-54,5.595152799139313e-31,-7.563187264837443e-30,-4.348565697911781e-30,,,,1.4739735120103122e-30,948,2382,2185,3578
5104,-3.706331305635273e-54,1.8852435392958647e-53,1.2616909344776614e-52,,,,3.8207183868164416e-54,3.294438744323938e-31,-6.473863171229022e-30,-2.9348157372558924e-30,,,,1.3888405022005382e-30,948,2382,2185,3578
5105,-3.9730191347657046e-54,1.794910008654288e-53,1.2092692245506936e-52,,,,3.792191017928915e-54,1.1467993223199742e-31,-5.3933884764677974e-30,-1.603339154647758e-30,,,,1.2929673385091026e-30,948,2382,2185,3578
5106,-4.1655759114885093e-54,1.6890209479448155e-53,1.1456495732353397e-52,,,,3.716989133378222e-54,-8.329804234755648e-32,-4.335000359728175e-30,-3.6437663400890783e-31,,,,1.1885090997605749e-30,948,2382,2185,3578
5107,-4.2878150345360885e-54,1.5702707860464206e-53,1.072608385320427e-52,,,,3.600057242733445e-54,-2.6335467283374514e-31,-3.310523881139453e-30,7.73900233811347e-31,,,,1.0775486833236728e-30,948,2382,2185,3578
5108,-4.3441359572550323e-54,1.4412912518375656e-53,9.918929300313017e-53,,,,3.4464595278288823e-54,-4.246832202322378e-31,-2.3303390051404715e-30,1.8053187309286077e-30,,,,9.620759764368433e-31,948,2382,2185,3578
5109,-4.3394173652240105e-54,1.3046226326010485e-53,9.052011959929301e-53,,,,3.261304090505425e-54,-5.667880701821682e-31,-1.4033691404550165e-30,2.7256148847333766e-30,,,,8.439700038137603e-31,948,2382,2185,3578
5110,-4.278913236569359e-54,1.1626886615838906e-53,8.14164098101199e-53,,,,3.0496730762287413e-54,-6.894646815454407e-31,-5.370895145658317e-31,3.5323262932152455e-30,,,,7.249840294779958e-31,948,2382,2185,3578
5111,-4.168152885551067e-54,1.0177750511221625e-53,7.203300666021557e-53,,,,2.81655907846182e-54,-7.927774720228223e-31,2.624464131478922e-31,4.224670741260614e-30,,,,6.067335544005908e-31,948,2382,2185,3578
5112,-4.012845944786056e-54,8.720116391416419e-54,6.251520152562844e-53,,,,2.566808112901346e-54,-8.770361026404185e-31,9.905643762310134e-31,4.803413388425545e-30,,,,4.906871189898234e-31,948,2382,2185,3578
5113,-3.818793096252997e-54,7.273580727975111e-54,5.299766549260846e-53,,,,2.305069341024767e-54,-9.427706043906987e-31,1.6439124901673404e-30,5.2707252201137225e-30,,,,3.781597909026703e-31,948,2382,2185,3578
5114,-3.591803217865139e-54,5.855929137030485e-54,4.360360914203208e-53,,,,2.0357516197382668e-54,-9.907057675920726e-31,2.2203921522783725e-30,5.630035338197805e-30,,,,2.703091940467523e-31,948,2382,2185,3578
5115,-3.337617472602302e-54,4.483060147246981e-54,3.4444162205535284e-53,,,,1.7629868589983287e-54,-1.0217351882982652e-30,2.7190785927024894e-30,5.885879527735487e-30,,,,1.6813391399992947e-31,948,2382,2185,3578
5116,-3.061840732467329e-54,3.168939887235525e-54,2.5617962420207174e-53,,,,1.4906000826718145e-54,-1.036895336981903e-30,3.1401329855889692e-30,6.043747377352949e-30,,,,7.247409832266332e-32,948,2382,2185,3578
5117,-2.769880601189078e-54,1.9255856486963561e-54,1.7210941107993192e-53,,,,1.2220860100159004e-54,-1.0373399833571739e-30,3.4847079765020744e-30,6.109930055833127e-30,,,,-1.5985942738248697e-32,948,2382,2185,3578
5118,-2.46689417875215e-54,7.6307608153853e-55,9.296291519958021e-54,,,,9.60591906266045e-55,-1.0243152781918713e-30,3.754848409380488e-30,6.0913706600781945e-30,,,,-9.671333901007941e-32,948,2382,2185,3578
5119,-2.1577425984196532e-54,-3.10414376722136e-55,1.934604806732864e-54,,,,7.089063910446242e-55,-9.991357588578367e-31,3.9533889468372985e-30,5.995518853390062e-30,,,,-1.6932067639303712e-31,948,2382,2185,3578
5120,-1.8469532636677943e-54,-1.2885593447893728e-54,-4.8258424060505494e-54,,,,4.694538426432423e-55,-9.63161510714772e-31,4.0838501737136196e-30,5.830191311223891e-30,,,,-2.3355863857100375e-31,948,2382,2185,3578
5121,-1.5386896189270978e-54,-2.166805190135452e-54,-1.09486654585359e-53,,,,2.4429399456841365e-55,-9.177766817113553e-31,4.150334658177434e-30,5.603439287303617e-30,,,,-2.893074866259197e-31,948,2382,2185,3578
5122,-1.2367282046082097e-54,-2.9422791746346733e-54,-1.640883106856753e-53,,,,3.5126287847444304e-56,-8.643695132738011e-31,4.157424319784896e-30,5.323424409100866e-30,,,,-3.3656758574244035e-31,948,2382,2185,3578
5123,-9.444426738009038e-55,-3.61368365032959e-54,-2.1192015755521093e-53,,,,-1.567014818513372e-55,-8.043140170460145e-31,4.110080322198319e-30,4.998303610777186e-30,,,,-3.7544918273144237e-31,948,2382,2185,3578
5124,-6.647943853406993e-55,-4.181178862060224e-54,-2.5293880174666843e-53,,,,-3.301806996247454e-55,-7.389533947123747e-31,4.013546571971419e-30,4.636123916121491e-30,,,,-4.0616163046936525e-31,948,2382,2185,3578
5125,-4.003291355659514e-55,-4.6462568436937885e-54,-2.871927591185165e-53,,,,-4.846261354275269e-55,-6.695852672928297e-31,3.873257766120891e-30,4.244727595858401e-30,,,,-4.290022458289545e-31,948,2382,2185,3578
5126,-1.5317954883921225e-55,-5.0116087984559865e-54,-3.148140075483441e-53,,,,-6.1965730478634956e-55,-5.974487512228142e-31,3.6947527921044736e-30,3.83166804476458e-30,,,,-4.4434497654979736e-31,948,2382,2185,3578
5127,7.492738553396873e-56,-5.280988234863328e-54,-3.3600917762160896e-53,,,,-7.351774693751694e-55,-5.237133914439249e-31,3.483594146155285e-30,3.404136555841893e-30,,,,-4.526290400447851e-31,948,2382,2185,3578
5128,2.826581654022761e-55,-5.459071991466856e-54,-3.5105052615804477e-53,,,,-8.313507501401081e-55,-4.494699368166713e-31,3.245293901341111e-30,2.9689000126213262e-30,,,,-4.543476836352566e-31,948,2382,2185,3578
5129,4.690565664487658e-55,-5.551321129472462e-54,-3.602668279257942e-53,,,,-9.085778098872526e-55,-3.7572292056177034e-31,2.985246626705552e-30,2.532249377510334e-30,,,,-4.50037201417361e-31,948,2382,2185,3578
5130,6.3352392685428604e-55,-5.563843505646511e-54,-3.6403431043785875e-53,,,,-9.674705418979449e-55,-3.033849882375873e-31,2.7086695346999195e-30,2.0999587246951294e-30,,,,-4.402663281370636e-31,948,2382,2185,3578
5131,7.75796479490431e-55,-5.503259661970093e-54,-3.627677455423288e-53,,,,-1.0088261768657998e-54,-2.332728980252604e-31,2.420550016939246e-30,1.677254450973178e-30,,,,-4.25626115328698e-31,948,2382,2185,3578
5132,8.95920276324545e-55,-5.376573486339156e-54,-3.5691179981378698e-53,,,,-1.033601192905718e-54,-1.6610510283992606e-31,2.125600619036756e-30,1.2687941972972074e-30,,,,-4.067203797731347e-31,948,2382,2185,3578
5133,9.94224234557069e-55,-5.191048913109012e-54,-3.4693273372411886e-53,,,,-1.0428853832027157e-54,-1.0250081100254917e-31,1.828221404631723e-30,8.786549278254576e-31,,,,-3.8415679925976806e-31,948,2382,2185,3578
5134,1.071291813282952e-54,-4.954093746135695e-54,-3.3331052740014e-53,,,,-1.0378764036627253e-54,-4.298041184761133e-32,1.532469567293987e-30,5.103295417646068e-31,,,,-3.5853871587600524e-31,948,2382,2185,3578
5135,1.1279318039158844e-54,-4.6731515026385323e-54,-3.165314986325871e-53,,,,-1.0198550892877763e-54,1.2032855364814168e-32,1.2420360671649661e-30,1.6673133595573255e-31,,,,-3.304576927633574e-31,948,2382,2185,3578
5136,1.1651486879780535e-54,-4.3556019959302264e-54,-2.970814668409763e-53,,,,-9.901617934816712e-55,6.221011661474615e-32,9.602289972218404e-31,-1.497944074733165e-31,,,,-3.0048685661509395e-31,948,2382,2185,3578
5137,1.184112982870046e-54,-4.008671200822379e-54,-2.7543950506090926e-53,,,,-9.501739696209848e-55,1.0731309335997157e-31,6.89963322022646e-31,-4.374524645851628e-31,,,,-2.6917504527083584e-31,948,2382,2185,3578
5138,1.1861319606077528e-54,-3.639350779057894e-54,-2.5207231082789183e-53,,,,-9.012851794815862e-55,1.471894804486224e-31,4.337565796623919e-31,-6.949741185674956e-31,,,,-2.370417676923983e-31,948,2382,2185,3578
5139,1.1726210869315202e-54,-3.254327484940444e-54,-2.2742921619164595e-53,,,,-8.448856789320552e-55,1.8176760406443255e-31,1.9373009527667236e-31,-9.215887950159129e-31,,,,-2.0457297246673324e-31,948,2382,2185,3578
5140,1.1450764893102002e-54,-2.859922524671159e-54,-2.0193784709802075e-53,,,,-7.823446980867302e-55,2.110504901244039e-31,-2.8384778509648436e-32,-1.1169916603496884e-30,,,,-1.7221761084086992e-31,948,2382,2185,3578
5141,1.1050487227932909e-54,-2.462040807767863e-54,-1.7600043309665238e-53,,,,-7.149945012011211e-55,2.3510947008675734e-31,-2.312359026530961e-31,-1.2813079463304194e-30,,,,-1.4038497119673594e-31,948,2382,2185,3578
5142,1.0541180629788063e-54,-2.0661299061017245e-54,-1.4999075983056547e-53,,,,-6.4411628129288526e-55,2.5407744631585075e-31,-4.138355979943406e-31,-1.4150547411350942e-30,,,,-1.0944275384964396e-31,948,2382,2185,3578
5143,9.938715160866227e-55,-1.6771484260847182e-54,-1.24251749082921e-53,,,,-5.7092791603781624e-55,2.68141933167298e-31,-5.7554242767583585e-31,-1.5191009572450371e-30,,,,-7.97158481156715e-32,948,2382,2185,3578
5144,9.258816977306857e-55,-1.2995434027109159e-54,-9.909364432571416e-54,,,,-4.965735851317491e-55,2.7753798297802546e-31,-7.160400462432999e-31,-1.5946261495940068e-30,,,,-5.148576773762603e-32,948,2382,2185,3578
5145,8.516876948907945e-55,-9.37236240628474e-55,-7.479277375148599e-54,,,,-4.221152251907052e-55,2.8254109834746676e-31,-8.353136388430207e-31,-1.6430788150130382e-30,,,,-2.4990695970463974e-32,948,2382,2185,3578
5146,7.727779901650787e-55,-5.936166571470275e-55,-5.1590857675522406e-54,,,,-3.485257765046984e-55,2.8346022364825833e-31,-9.33624460601715e-31,-1.6661347570408607e-30,,,,-4.260878761673567e-34,948,2382,2185,3578
5147,6.905754939540272e-55,-2.7154402484926032e-55,-2.969482296449976e-54,,,,-2.7668415664619805e-55,2.8063089977228544e-31,-1.0114829674794259e-30,-1.6656560496332287e-30,,,,2.205422537455331e-32,948,2382,2185,3578
5148,6.064246990496395e-55,2.664453309217883e-56,-9.277083759546278e-55,,,,-2.073718791045881e-55,2.7440865685762666e-31,-1.0696210063275072e-30,-1.6436510801600874e-30,,,,4.2336487200054505e-32,948,2382,2185,3578
5149,5.2158094339094065e-55,2.991199741912445e-55,9.523754810671752e-55,,,,-1.4127122077958953e-55,2.651627103016486e-31,-1.1089635042733311e-30,-1.6022360972361514e-30,,,,6.034507922350208e-32,948,2382,2185,3578
5150,4.3720174066182425e-55,5.445417946653729e-55,2.66018150240412e-54,,,,-7.896483029324627e-56,2.5327001588275582e-31,-1.130600066593129e-30,-1.5435986332429377e-30,,,,7.604025580960503e-32,948,2382,2185,3578
5151,3.543401150632047e-55,7.620338243483424e-55,4.188253321984212e-54,,,,-2.0936659615728018e-56,2.391097304144942e-31,-1.135756858610246e-30,-1.4699631156613615e-30,,,,8.941560685175806e-32,948,2382,2185,3578
5152,2.7393985605782332e-55,9.511560686170086e-55,5.532096123680894e-54,,,,3.242590563750855e-56,2.230581151554047e-31,-1.1257691115300237e-30,-1.3835589262697809e-30,,,,1.0049530478038752e-31,948,2382,2185,3578
5153,1.9683259118953925e-55,1.111873298220608e-54,6.68998288920272e-54,,,,8.0828846796264365e-56,2.0548391029845385e-31,-1.1020545551261178e-30,-1.2865911135284665e-30,,,,1.0933118979554339e-31,948,2382,2185,3578
5154,1.2373656020732694e-55,1.2445210703821526e-54,7.662741291700945e-54,,,,1.2406737599370603e-55,1.8674420035468559e-31,-1.0660880424219489e-30,-1.1812139116503773e-30,,,,1.1599974482720042e-31,948,2382,2185,3578
5155,5.525696162971352e-56,1.349769839664391e-54,8.453525640953995e-54,,,,1.6202099653864986e-55,1.671807822039065e-31,-1.019377593520115e-30,-1.069507170458181e-30,,,,1.2059900877293018e-31,948,2382,2185,3578
5156,-8.112266511624574e-57,1.4285877858059767e-54,9.067578104716204e-54,,,,1.9464789211636914e-55,1.4711704007509871e-31,-9.63442048032584e-31,-9.534557535822524e-31,,,,1.2324547323147568e-31,948,2382,2185,3578
5157,-6.598537681774961e-56,1.4822029489872516e-54,9.511983210267908e-54,,,,2.2197877456610622e-55,1.268553247928636e-31,-8.997904786187188e-31,-8.349319192237601e-31,,,,1.2407100431752947e-31,948,2382,2185,3578
5158,-1.1808060297635337e-55,1.5120652217196876e-54,9.795419376572397e-54,,,,2.4411031595563487e-55,1.0667482832355064e-31,-8.29903482360898e-31,-7.1568065787846045e-31,,,,1.2321982728043165e-31,948,2382,2185,3578
5159,-1.6421496198730615e-55,1.5198087016872805e-54,9.927910946830741e-54,,,,2.611982853602112e-55,8.68299390043685e-32,-7.552164324624763e-31,-5.973079253082346e-31,,,,1.2084560762709076e-31,948,2382,2185,3578
5160,-2.042982195335093e-55,1.5072148622893004e-54,9.920583889556907e-54,,,,2.734505043332101e-55,6.754905785837286e-32,-6.771047403531875e-31,-4.8127167680978645e-31,,,,1.1710865833286658e-31,948,2382,2185,3578
5161,-2.3832616782835193e-55,1.4761769481886253e-54,9.785428019270359e-54,,,,2.8111972770596185e-55,4.903385209527255e-32,-5.968711479952988e-31,-3.688755805513541e-31,,,,1.121732985747511e-31,948,2382,2185,3578
5162,-2.6637336146893077e-55,1.4286659526574094e-54,9.535068260932487e-54,,,,2.8449654824905812e-55,3.1458918270569234e-32,-5.157350422127942e-31,-2.6126526345813493e-31,,,,1.0620538529546459e-31,948,2382,2185,3578
5163,-2.8858545146119306e-55,1.3666984826769392e-54,9.182547150416612e-54,,,,2.8390241503588964e-55,1.4971824613148464e-32,-4.348237573803454e-31,-1.5942692280057433e-31,,,,9.93700348564482e-32,948,2382,2185,3578
5164,-3.051712508615452e-55,1.2923067672767871e-54,8.741120431309678e-54,,,,2.796828462338366e-55,-3.065002841510163e-34,-3.551658099273178e-31,-6.418812020269448e-32,,,,9.182954810824966e-32,948,2382,2185,3578
5165,-3.163946576018306e-55,1.2075110151124548e-54,8.224067280508569e-54,,,,2.7220090766343357e-55,-1.4281066910290026e-32,-2.7768598790933263e-31,2.377943787780174e-32,,,,8.37415484390306e-32,948,2382,2185,3578
5166,-3.2256655123129384e-55,1.1142942793374676e-54,7.644516375286917e-54,,,,2.6183101895543998e-55,-2.6881848020431406e-32,-2.0320220140963185e-31,1.0395533819672406e-31,,,,7.52573387909037e-32,948,2382,2185,3578
5167,-3.240367707158576e-55,1.0145799419148469e-54,7.015288706224822e-54,,,,2.4895313963386994e-55,-3.8062561709528433e-32,-1.324239847503806e-31,1.759643279234318e-31,,,,6.652048028903423e-32,948,2382,2185,3578
5168,-3.211862702706438e-55,9.102118860556401e-55,6.348757746627461e-54,,,,2.339473780819775e-55,-4.7799250559126467e-32,-6.5952529381104e-32,2.3956882403988025e-31,,,,5.766559203397276e-32,948,2382,2185,3578
5169,-3.1441953964634533e-55,8.029373848226686e-55,5.656727312377432e-54,,,,2.171890572181547e-55,-5.608869260353447e-32,-4.282116797441848e-33,2.9466027744100013e-31,,,,4.8817368782298437e-32,948,2382,2185,3578
